District,Police Station,Year,FIR No.,Registration Date,FIR No,Sections,Address,Crime_Section,Latitude,Longitude
THANE CITY,NIJAMPURA,2024,717,27/08/2024 02:30:36,0717/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 122C","Ring Vivekananda, NIJAMPURA",Law Enforcement Obstruction,19.187464,72.946994
THANE CITY,NIJAMPURA,2024,716,23/08/2024 20:42:48,0716/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.182260,72.988350
THANE CITY,NIJAMPURA,2024,715,22/08/2024 00:11:00,0715/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.172576,72.945012
THANE CITY,NIJAMPURA,2024,714,18/08/2024 15:30:00,0714/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 118(1),351(2),352","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.161153,72.984732
THANE CITY,NIJAMPURA,2024,713,17/08/2024 21:24:00,0713/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 305(a)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.227096,72.959020
THANE CITY,NIJAMPURA,2024,712,15/08/2024 18:40:00,0712/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e)","Bishop Cotton School Road, NIJAMPURA",Prohibition Offense,19.262705,73.045576
THANE CITY,NIJAMPURA,2024,711,15/08/2024 00:23:33,0711/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.251864,72.955190
THANE CITY,NIJAMPURA,2024,710,14/08/2024 20:15:28,0710/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Bishop Cotton School Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.181538,72.934304
THANE CITY,NIJAMPURA,2024,709,14/08/2024 15:30:28,0709/2024,"भारतीय दंड संहिता १८६० - 34,420,504,506","Bishop Cotton School Road, NIJAMPURA",Theft/Robbery,19.214582,73.030363
THANE CITY,NIJAMPURA,2024,708,13/08/2024 00:45:17,0708/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Bishop Cotton School Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.267464,72.984923
THANE CITY,NIJAMPURA,2024,707,09/08/2024 20:10:00,0707/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 118(2),351(2),352","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.204095,73.014496
THANE CITY,NIJAMPURA,2024,706,08/08/2024 20:58:39,0706/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 223","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.219053,72.992924
THANE CITY,NIJAMPURA,2024,705,07/08/2024 19:21:06,0705/2024,"शस्‍त्र अधिनियम, १९५९ - 25,4; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,142,37(1)","Rajnath Singh Road, NIJAMPURA",Law Enforcement Obstruction,19.151360,72.988824
THANE CITY,NIJAMPURA,2024,704,06/08/2024 23:41:15,0704/2024,"मोटरवाहन अधिनियम, १९८८ - 184; भारतीय न्याय संहिता (बी एन एस), 2023 - 281,324(4)","Bishop Cotton School Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.202380,73.030512
THANE CITY,NIJAMPURA,2024,703,06/08/2024 11:42:46,0703/2024,"भारतीय दंड संहिता १८६० - 406,420,506","Ring Vivekananda, NIJAMPURA",Theft/Robbery,19.157402,72.976749
THANE CITY,NIJAMPURA,2024,702,05/08/2024 20:55:13,0702/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 85 (1)","Bishop Cotton School Road, NIJAMPURA",Prohibition Offense,19.187202,72.958793
THANE CITY,NIJAMPURA,2024,701,04/08/2024 21:17:19,0701/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 118(2),3(5)","Bishop Cotton School Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.206521,73.019229
THANE CITY,NIJAMPURA,2024,700,04/08/2024 00:18:00,0700/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.184564,73.015158
THANE CITY,NIJAMPURA,2024,699,04/08/2024 00:01:00,0699/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.161581,72.960535
THANE CITY,NIJAMPURA,2024,698,03/08/2024 23:37:00,0698/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e)","Ring Vivekananda, NIJAMPURA",Prohibition Offense,19.219455,72.926827
THANE CITY,NIJAMPURA,2024,697,03/08/2024 19:53:29,0697/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 85 (1)","Rajnath Singh Road, NIJAMPURA",Prohibition Offense,19.269539,72.998210
THANE CITY,NIJAMPURA,2024,696,01/08/2024 14:08:00,0696/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.156717,73.021085
THANE CITY,NIJAMPURA,2024,695,31/07/2024 19:05:00,0695/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.236378,73.016970
THANE CITY,NIJAMPURA,2024,694,30/07/2024 14:26:23,0694/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.192500,73.022393
THANE CITY,NIJAMPURA,2024,693,27/07/2024 22:02:00,0693/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 85 (1)","Rajnath Singh Road, NIJAMPURA",Prohibition Offense,19.231658,72.940165
THANE CITY,NIJAMPURA,2024,692,26/07/2024 18:07:00,0692/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.237385,72.943932
THANE CITY,NIJAMPURA,2024,691,26/07/2024 13:57:22,0691/2024,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a)","Bishop Cotton School Road, NIJAMPURA",Law Enforcement Obstruction,19.251329,72.931864
THANE CITY,NIJAMPURA,2024,690,25/07/2024 01:11:00,0690/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 85 (1)","Bishop Cotton School Road, NIJAMPURA",Prohibition Offense,19.213487,72.966081
THANE CITY,NIJAMPURA,2024,689,25/07/2024 00:56:00,0689/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 85 (1)","Ring Vivekananda, NIJAMPURA",Prohibition Offense,19.233596,72.998804
THANE CITY,NIJAMPURA,2024,688,24/07/2024 17:03:21,0688/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.174158,73.049672
THANE CITY,NIJAMPURA,2024,687,24/07/2024 16:46:12,0687/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Bishop Cotton School Road, NIJAMPURA",Drug Offense,19.176198,72.925578
THANE CITY,NIJAMPURA,2024,686,23/07/2024 21:31:57,0686/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Ring Vivekananda, NIJAMPURA",Drug Offense,19.180345,73.015894
THANE CITY,NIJAMPURA,2024,685,23/07/2024 21:18:25,0685/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 287","Bishop Cotton School Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.222889,72.932182
THANE CITY,NIJAMPURA,2024,684,23/07/2024 19:15:02,0684/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 305(a)","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.236588,73.038484
THANE CITY,NIJAMPURA,2024,683,23/07/2024 17:46:38,0683/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 287","Bishop Cotton School Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.206952,72.938063
THANE CITY,NIJAMPURA,2024,682,22/07/2024 23:21:00,0682/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Rajnath Singh Road, NIJAMPURA",Drug Offense,19.205649,73.039710
THANE CITY,NIJAMPURA,2024,681,21/07/2024 16:16:41,0681/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 115(2),118(1),189(1),189(2),190,191(2),351(2),352","Bishop Cotton School Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.245053,73.006891
THANE CITY,NIJAMPURA,2024,680,21/07/2024 03:45:00,0680/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Bishop Cotton School Road, NIJAMPURA",Drug Offense,19.198859,73.044795
THANE CITY,NIJAMPURA,2024,679,21/07/2024 02:35:00,0679/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 122C","Bishop Cotton School Road, NIJAMPURA",Law Enforcement Obstruction,19.173461,72.938469
THANE CITY,NIJAMPURA,2024,678,21/07/2024 00:40:00,0678/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 287","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.152901,72.983614
THANE CITY,NIJAMPURA,2024,677,21/07/2024 00:30:00,0677/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 287","Bishop Cotton School Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.277850,73.041405
THANE CITY,NIJAMPURA,2024,676,20/07/2024 13:17:50,0676/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.162885,72.940854
THANE CITY,NIJAMPURA,2024,675,19/07/2024 21:27:52,0675/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.277932,73.003943
THANE CITY,NIJAMPURA,2024,674,19/07/2024 20:43:00,0674/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.194392,73.011457
THANE CITY,NIJAMPURA,2024,673,18/07/2024 23:40:00,0673/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 287","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.239126,72.947798
THANE CITY,NIJAMPURA,2024,672,18/07/2024 21:20:33,0672/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 3(5),316(2),318(4),320","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.161437,73.003228
THANE CITY,NIJAMPURA,2024,826,01/11/2024 20:30:00,0826/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e)","Ring Vivekananda, NIJAMPURA",Prohibition Offense,19.238916,72.947295
THANE CITY,NIJAMPURA,2024,825,01/11/2024 19:05:00,0825/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 287","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.209075,72.970332
THANE CITY,NIJAMPURA,2024,824,31/10/2024 17:45:00,0824/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Bishop Cotton School Road, NIJAMPURA",Drug Offense,19.241486,72.945376
THANE CITY,NIJAMPURA,2024,823,30/10/2024 21:17:00,0823/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c)","Bishop Cotton School Road, NIJAMPURA",Drug Offense,19.272683,73.002707
THANE CITY,NIJAMPURA,2024,822,30/10/2024 16:00:00,0822/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 3(5),303(2)","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.157815,72.927433
THANE CITY,NIJAMPURA,2024,821,29/10/2024 22:54:39,0821/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2)","Rajnath Singh Road, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.195235,72.993473
THANE CITY,NIJAMPURA,2024,820,29/10/2024 15:15:35,0820/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 305(a)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.266460,72.956266
THANE CITY,NIJAMPURA,2024,819,29/10/2024 05:02:20,0819/2024,"शस्‍त्र अधिनियम, १९५९ - 25,3; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1),37(3)","Bishop Cotton School Road, NIJAMPURA",Law Enforcement Obstruction,19.198616,72.958243
THANE CITY,NIJAMPURA,2024,818,28/10/2024 20:00:00,0818/2024,"शस्‍त्र अधिनियम, १९५९ - 25,4; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1)","Rajnath Singh Road, NIJAMPURA",Law Enforcement Obstruction,19.174675,72.947202
THANE CITY,NIJAMPURA,2024,817,27/10/2024 19:44:06,0817/2024,"भारतीय न्याय संहिता (बी एन एस), 2023 - 137(2)","Ring Vivekananda, NIJAMPURA",Bharatiya Nyaya Sanhita Offense,19.266432,72.926085
THANE CITY,NIJAMPURA,2024,816,27/10/2024 13:48:00,0816/2024,"महाराष्ट्र पशु संरक्षण अधिनियम, १९७६ - 5ए,5बी,5सी,9ए","Bishop Cotton School Road, NIJAMPURA",Animal Offense,19.265256,73.006403
THANE CITY,NIJAMPURA,2024,815,27/10/2024 05:52:00,0815/2024,"शस्‍त्र अधिनियम, १९५९ - 25,4; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,142,37(1)","Ring Vivekananda, NIJAMPURA",Law Enforcement Obstruction,19.200918,72.955148
THANE CITY,NIJAMPURA,2024,814,27/10/2024 01:32:00,0814/2024,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e)","Bishop Cotton School Road, NIJAMPURA",Prohibition Offense,19.250141,72.971023
